Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brazil,Price / Brazil,Compare At Price / Brazil,Included / International,Price / International,Compare At Price / International,Status
melissa-chill-slide,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184053.755.jpg?v=1715450652,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-1,Melissa Chill Slide,"<p><span>Para calçar o DNA Melissa e caminhar nas nuvens! Visando cada vez mais conforto, a tecnologia EVA chegou na Melissa Chill Slide! O modelo é superleve e confortável, para todos os momentos do dia. Novidade que chegou em 3 opções de cores: os clássicos preto e rosa, junto do verde acompanhando a moda.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184137.504.jpg?v=1715450645,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-chill-slide-1,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184137.971.jpg?v=1715450645,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-1,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184138.046.jpg?v=1715450645,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-1,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184137.582.jpg?v=1715450645,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-1,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184137.808.jpg?v=1715450645,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-1,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184137.880.jpg?v=1715450645,6,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-2,Melissa Chill Slide,"<p><span>Para calçar o DNA Melissa e caminhar nas nuvens! Visando cada vez mais conforto, a tecnologia EVA chegou na Melissa Chill Slide! O modelo é superleve e confortável, para todos os momentos do dia. Novidade que chegou em 3 opções de cores: os clássicos preto e rosa, junto do verde acompanhando a moda.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184226.351.jpg?v=1715450638,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-chill-slide-2,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184226.001.jpg?v=1715450638,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-2,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184226.081.jpg?v=1715450638,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-2,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184226.157.jpg?v=1715450638,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-2,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184226.254.jpg?v=1715450638,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-2,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-3,Melissa Chill Slide,"<p><span>Para calçar o DNA Melissa e caminhar nas nuvens! Visando cada vez mais conforto, a tecnologia EVA chegou na Melissa Chill Slide! O modelo é superleve e confortável, para todos os momentos do dia. Novidade que chegou em 3 opções de cores: os clássicos preto e rosa, junto do verde acompanhando a moda.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184510.944.jpg?v=1715450631,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-chill-slide-3,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184511.023.jpg?v=1715450631,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-3,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184511.171.jpg?v=1715450631,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-3,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184511.282.jpg?v=1715450631,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-3,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184511.370.jpg?v=1715450631,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-chill-slide-3,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover,Melissa Flatform M-Lover,"<p><span>As tiras com volumetria são uma tendência que veio para ficar. Na Melissa Platform M-Lover elas surgem em uma proposta mais larga e envolvem o um estilo super fashionista. É aquela plataforma que transforma o look básico em uma produção fashionista! O modelo tem sola em EVA , que proporciona um visual imponente, mas sem deixar de ser leve e confortável. Um item super autêntico que funciona bem em diversas ocasiões.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184611.933.jpg?v=1715450624,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-flatform-m-lover,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184612.006.jpg?v=1715450624,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184612.171.jpg?v=1715450624,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184612.246.jpg?v=1715450624,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover-1,Melissa Flatform M-Lover,"<p><span>As tiras com volumetria são uma tendência que veio para ficar. Na Melissa Platform M-Lover elas surgem em uma proposta mais larga e envolvem o um estilo super fashionista. É aquela plataforma que transforma o look básico em uma produção fashionista! O modelo tem sola em EVA , que proporciona um visual imponente, mas sem deixar de ser leve e confortável. Um item super autêntico que funciona bem em diversas ocasiões.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184714.626.jpg?v=1715450618,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-flatform-m-lover-1,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184715.045.jpg?v=1715450618,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover-1,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184715.129.jpg?v=1715450618,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover-1,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184715.239.jpg?v=1715450618,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover-1,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184714.747.jpg?v=1715450618,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover-1,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii,Melissa M-Lover Slide II,"<p><span>A Melissa M-lover Slide II é slide perfeita para você que é fã do universo Melissa e ama criar looks extraordinários. Com fácil calce, solado em PVC Full Plastic Soft e detalhes de logomania no cabedal, a nova Melissa M-lover Slide II é o item ideal para um look despojado e cool.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184812.053.jpg?v=1715450610,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-m-lover-slide-ii,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184812.189.jpg?v=1715450610,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184812.301.jpg?v=1715450610,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover-2,Melissa Flatform M-Lover,"<p><span>As tiras com volumetria são uma tendência que veio para ficar. Na Melissa Platform M-Lover elas surgem em uma proposta mais larga e envolvem o um estilo super fashionista. É aquela plataforma que transforma o look básico em uma produção fashionista! O modelo tem sola em EVA , que proporciona um visual imponente, mas sem deixar de ser leve e confortável. Um item super autêntico que funciona bem em diversas ocasiões.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184958.664.jpg?v=1715450605,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-flatform-m-lover-2,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184958.789.jpg?v=1715450605,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover-2,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184958.923.jpg?v=1715450605,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover-2,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover-2,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-flatform-m-lover-2,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii-1,Melissa M-Lover Slide II,"<p><span>A Melissa M-lover Slide II é slide perfeita para você que é fã do universo Melissa e ama criar looks extraordinários. Com fácil calce, solado em PVC Full Plastic Soft e detalhes de logomania no cabedal, a nova Melissa M-lover Slide II é o item ideal para um look despojado e cool.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185059.639.jpg?v=1715450599,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-m-lover-slide-ii-1,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185059.715.jpg?v=1715450599,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii-1,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185059.878.jpg?v=1715450599,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii-1,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T184958.789_462a1e8a-eedf-4f0b-b539-611ddbfbbd81.jpg?v=1715450599,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii-1,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii-1,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo,Melissa Snake Block + Bo.Bô,"<p><span>A collab Melissa + Bo.Bô ganhou mais uma novidade: a Melissa Snake Block + Bo.Bô! Sinônimo de elegância, glamour e excelência, a Bo.Bô traz produções que vão do lazer à festa. Neste novo drop da collab o salto bloco marca presença com muita informação de moda. O destaque fica por conta da aplicação de cobras repletas de brilho no cabedal. Ideal para looks Low Key Luxury. Feita em PVC Melflex, marca registrada da Melissa.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185146.550.jpg?v=1715450593,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-snake-block-bo-bo,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185146.679.jpg?v=1715450593,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185146.759.jpg?v=1715450593,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo-1,Melissa Snake Block + Bo.Bô,"<p><span>A collab Melissa + Bo.Bô ganhou mais uma novidade: a Melissa Snake Block + Bo.Bô! Sinônimo de elegância, glamour e excelência, a Bo.Bô traz produções que vão do lazer à festa. Neste novo drop da collab o salto bloco marca presença com muita informação de moda. O destaque fica por conta da aplicação de cobras repletas de brilho no cabedal. Ideal para looks Low Key Luxury. Feita em PVC Melflex, marca registrada da Melissa.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185541.489.jpg?v=1715450588,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-snake-block-bo-bo-1,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185541.288.jpg?v=1715450588,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo-1,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185541.365.jpg?v=1715450588,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo-1,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo-1,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo-1,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo-2,Melissa Snake Block + Bo.Bô,"<p><span>A collab Melissa + Bo.Bô ganhou mais uma novidade: a Melissa Snake Block + Bo.Bô! Sinônimo de elegância, glamour e excelência, a Bo.Bô traz produções que vão do lazer à festa. Neste novo drop da collab o salto bloco marca presença com muita informação de moda. O destaque fica por conta da aplicação de cobras repletas de brilho no cabedal. Ideal para looks Low Key Luxury. Feita em PVC Melflex, marca registrada da Melissa.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185628.944.jpg?v=1715450582,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-snake-block-bo-bo-2,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185629.023.jpg?v=1715450582,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo-2,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185629.122.jpg?v=1715450582,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo-2,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185629.225.jpg?v=1715450582,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo-2,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185629.305.jpg?v=1715450582,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-snake-block-bo-bo-2,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii-2,Melissa M-Lover Slide II,"<p><span>A Melissa M-lover Slide II é slide perfeita para você que é fã do universo Melissa e ama criar looks extraordinários. Com fácil calce, solado em PVC Full Plastic Soft e detalhes de logomania no cabedal, a nova Melissa M-lover Slide II é o item ideal para um look despojado e cool.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185717.991.jpg?v=1715450574,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-m-lover-slide-ii-2,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185718.098.jpg?v=1715450574,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii-2,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185718.247.jpg?v=1715450574,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii-2,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii-2,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-m-lover-slide-ii-2,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,49.90,133.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-dulce-bag,Melissa Dulce Bag,"<p><span>A Melissa Dulce é ideal para quem gosta de bolsas curingas, fáceis de combinar e práticas. É um modelo super fashionista, que tem como destaque as alças que se estendem em formato de tira por toda a bolsa, com o logo da marca estampado. Além de complementar as produções com atitude, a Melissa Dulce é espaçosa e funcional para o dia a dia. O material da Dulce Bag é composto por Melflex.</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185844.567.jpg?v=1715450569,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-dulce-bag,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185844.929.jpg?v=1715450569,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-dulce-bag,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185845.032.jpg?v=1715450569,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-dulce-bag,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185845.133.jpg?v=1715450569,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-dulce-bag,,,,,,,,,38,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185844.713.jpg?v=1715450569,5,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-dulce-bag,,,,,,,,,39/40,,,,,"",0.0,shopify,999,deny,manual,99.90,333.00,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185844.829.jpg?v=1715450569,6,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel,Melissa Glass Heel,"<p><span>A nova Melissa Glass Heel promete conquistar todas as M-Lovers que adoram explorar o melhor da moda através da originalidade e singularidade. O mais novo modelo da Melissa possui um salto de 9cm com efeito de vidro translúcido e um detalhe em formato de coração, que da um charme nesta novidade!</span></p>",Saint,,"","",true,Tamanho,33/34,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185937.948.jpg?v=1715450560,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
melissa-glass-heel,,,,,,,,,35,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185938.029.jpg?v=1715450560,2,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel,,,,,,,,,36,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185938.194.jpg?v=1715450560,3,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
melissa-glass-heel,,,,,,,,,37,,,,,"",0.0,shopify,999,deny,manual,59.90,199.67,true,true,"",https://cdn.shopify.com/s/files/1/0691/5214/5640/files/download-2024-04-30T185938.294.jpg?v=1715450560,4,"",,,,,,,,,,,,,,,,kg,,,,,,,,,
