Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brasil,Included / Internacional,Price / Internacional,Compare At Price / Internacional,Status
fechadura-digital-touch-cartao-tag-fr-201-intelbras,Fechadura Digital Touch Cartão Tag FR 201 Intelbras,"<h2 data-mce-fragment=""1"">Fechadura Digital Touch Cartão Tag FR 201 Intelbras</h2>
<p data-mce-fragment=""1"">A FR201 proporciona comodidade e segurança com apenas alguns toques. É uma excelente solução de fechadura digital para residências, escritórios e apartamentos. </p>
<p data-mce-fragment=""1"">Seu display luminoso permite fácil acesso ao teclado touch screen para digitação da senha de entrada e ainda há a opção de acesso por cartão de proximidade (TAG). </p>
<p data-mce-fragment=""1"">Sua instalação é feita a partir de quatro simples passos. Com alimentação por quatro pilhas alcalinas AA, a FR 201 ainda emite sonoro de violação, alta temperatura e bateria fraca.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Especificações:</strong><br data-mce-fragment=""1"">- Marca: Intelbras<br data-mce-fragment=""1"">- Modelo: FR 201<br data-mce-fragment=""1"">- Cor: Preto<br data-mce-fragment=""1"">- Material da Porta: Madeira, Metal<br data-mce-fragment=""1"">- Espessura da porta 25 a 50 mm<br data-mce-fragment=""1"">- Alimentação por 4 pilhas alcalinas AA<br data-mce-fragment=""1"">- Local de uso: Interno<br data-mce-fragment=""1"">- Teclado Touch Screen<br data-mce-fragment=""1"">- Programação de até 4 senhas diferentes<br data-mce-fragment=""1"">- Autonomia de pilhas: 1 ano para 10 acessos diários<br data-mce-fragment=""1"">- Display luminoso<br data-mce-fragment=""1"">- Aviso sonoro de violação (arrombamento)<br data-mce-fragment=""1"">- Aviso sonoro de alta temperatura<br data-mce-fragment=""1"">- Aviso sonoro de bateria fraca<br data-mce-fragment=""1"">- Abertura por Senha<br data-mce-fragment=""1"">- Abertura por Cartão Tag<br data-mce-fragment=""1"">- Fácil instalação<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Garantia:</strong><br data-mce-fragment=""1"">- 24 meses de fábrica</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Dimensões e peso:</strong><br data-mce-fragment=""1"">- Comprimento: Interno 3,8 cm , Externo 2,0 cm<br data-mce-fragment=""1"">- Largura: Interno 7,2 cm , Externo 6,8 cm<br data-mce-fragment=""1"">- Altura: Interno 17,1 cm , Externo 16,3 cm<br data-mce-fragment=""1"">- Peso: 0,880g</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Conteúdo da embalagem: </strong><br data-mce-fragment=""1"">- 01 fechadura digital<br data-mce-fragment=""1"">- 04 pilhas alcalinas AA<br data-mce-fragment=""1"">- 01 kit de instalação<br data-mce-fragment=""1"">- 01 gabarito de fixação<br data-mce-fragment=""1"">- 01 guia do usuário<br data-mce-fragment=""1"">- 06 calços para suporte das trancas<br data-mce-fragment=""1"">- 03 chaveiros de aproximação (TAG)<br data-mce-fragment=""1"">- 03 TAGs adesivas<br data-mce-fragment=""1"">- 01 batente</p>",Minha loja,,"","",true,Title,Default Title,,,,,"",3000.0,shopify,761,deny,manual,799.48,805.67,true,false,"",https://cdn.shopify.com/s/files/1/0812/8829/8800/files/fechadura_digital_fr_201_intelbras_1081_1_a0c556c68f6a2e3388ad1b314f94a73a.webp?v=1692070466,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
fechadura-digital-touch-cartao-tag-fr-201-intelbras,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/8829/8800/files/fechadura_digital_touch_cartao_tag_fr_201_intelbras_1081_2_dea185815fe5d4f06a48a534739247bf.webp?v=1692070466,2,,,,,,,,,,,,,,,,,,,,,,,,
fechadura-digital-touch-cartao-tag-fr-201-intelbras,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/8829/8800/files/fechadura_digital_touch_cartao_tag_fr_201_intelbras_1081_4_44ffb841ad99e4e00a721bd2ef207b5f.webp?v=1692070466,3,,,,,,,,,,,,,,,,,,,,,,,,
fechadura-eletronica-intelbras-ifr-3000-smart-de-embutir-c-macaneta,Fechadura Eletrônica Intelbras IFR 3000 Smart de Embutir C/ Maçaneta,"<div id=""product-wrapper"" class=""product-wrapper"" data-product-pagenew=""1"" data-mce-fragment=""1"">
<div class=""product-tabs"" data-mce-fragment=""1"">
<div class=""tabs-content"" data-mce-fragment=""1"">
<div class=""tab rte description-ab active"" id=""descricao"" data-mce-fragment=""1"">
<h2 data-mce-fragment=""1"">Fechadura Eletrônica Intelbras IFR 3000 Smart de Embutir C/ Maçaneta</h2>
<p data-mce-fragment=""1"">A IFR 3000 possui design diferenciado, sofisticação e tecnologia. Ela abre via app ou com até 100 senhas.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Novo mecanismo de fácil instalação</strong><br data-mce-fragment=""1"">Alimentada por 4 pilhas AA com autonomia de 10 meses, possui mecanismo de alta resistência compatível com fechaduras convencionais padrão ABNT 14913.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Função Pânico</strong><br data-mce-fragment=""1"">Cadastre uma senha exclusiva para alertar seus familiares que você está em situação de perigo.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Especificações:</strong><br data-mce-fragment=""1"">- Marca: Intelbras<br data-mce-fragment=""1"">- Modelo: IFR 3000<br data-mce-fragment=""1"">- Cor: Preto<br data-mce-fragment=""1"">- Local de uso: Interno<br data-mce-fragment=""1"">- Modo de Acesso: Senha, Aplicativo<br data-mce-fragment=""1"">- Duração da pilha: Média de 10 meses (10 acessos diários)<br data-mce-fragment=""1"">- Tipo de pilhas: AA alcalina<br data-mce-fragment=""1"">- Cadastro de até 100 senhas<br data-mce-fragment=""1"">- Tipo porta: Madeira, Metal<br data-mce-fragment=""1"">- Espessura Porta: 30mm a 60mm<br data-mce-fragment=""1"">- Mortise de fácil troca: padrão ABNT 14913<br data-mce-fragment=""1"">- Maçaneta reversível (abertura para o lado esquerdo ou para o direito)<br data-mce-fragment=""1"">- Alimentação por 4 pilhas AA com duração média de 10 meses (10 acessos diários)<br data-mce-fragment=""1"">- Função Não Perturbe<br data-mce-fragment=""1"">- Função Travamento Automático<br data-mce-fragment=""1"">- Alerta de bateria fraca<br data-mce-fragment=""1"">- Abertura remotamente pelo app Izy<br data-mce-fragment=""1"">- Gerenciamento de acessos pelo app (senhas, relatórios de entrada, datas)<br data-mce-fragment=""1"">- Conexão com diversos dispositivos da família Izy<br data-mce-fragment=""1"">- Compatível com Amazon Alexa e Google através hub de automação (não acompanha)</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Garantia:</strong><br data-mce-fragment=""1"">- 24 meses de fábrica</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Peso:</strong><br data-mce-fragment=""1"">- Peso: 2620 gramas (bruto com embalagem)</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Conteúdo da embalagem:</strong><br data-mce-fragment=""1"">- 01 Fechadura digital Intelbras IFR 3000<br data-mce-fragment=""1"">- 04 Pilhas<br data-mce-fragment=""1"">- 01 Gabarito de instalação<br data-mce-fragment=""1"">- 01 Kit fixação<br data-mce-fragment=""1"">- 01 Manual de instalação<br data-mce-fragment=""1"">- 01 Manual do usuário</p>
</div>
</div>
</div>
</div>
<div class=""section-product-related"" data-mce-fragment=""1"">
<div class=""container"" data-mce-fragment=""1"">
<div class=""section-header"" data-mce-fragment=""1""></div>
</div>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,"",3000.0,shopify,143,deny,manual,1297.20,1360.66,true,false,"",https://cdn.shopify.com/s/files/1/0812/8829/8800/files/fechadura_digital_ifr_3000_intelbras_de_embutir_c_macaneta_1083_1_771cc808b738e06181ccdaddf150bb8c.webp?v=1692070366,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
fechadura-eletronica-intelbras-ifr-3000-smart-de-embutir-c-macaneta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/8829/8800/files/fechadura_eletronica_intelbras_ifr_3000_smart_de_embutir_c_macaneta_1083_2_b4302377c319fb3b81bd182930c83887.webp?v=1692070366,2,,,,,,,,,,,,,,,,,,,,,,,,
fechadura-eletronica-intelbras-ifr-3000-smart-de-embutir-c-macaneta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/8829/8800/files/fechadura_eletronica_intelbras_ifr_3000_smart_de_embutir_c_macaneta_1083_6_a59d86a1da0ebecabe85ed3ddd617537.webp?v=1692070366,3,,,,,,,,,,,,,,,,,,,,,,,,
placa-de-video-galax-geforce-gtx1650-4gb-ex-plus-1-click-oc-g6-128bits-65sql8ds93e1,Placa De Video Galax Geforce GTX1650 4GB EX Plus 1 Click OC G6 128bits 65SQL8DS93E1,"<div id=""product-wrapper"" class=""product-wrapper"" data-product-pagenew=""1"" data-mce-fragment=""1"">
<div class=""product-tabs"" data-mce-fragment=""1"">
<div class=""tabs-content"" data-mce-fragment=""1"">
<div class=""tab rte description-ab active"" id=""descricao"" data-mce-fragment=""1"">
<h2 data-mce-fragment=""1"">Placa De Vídeo Galax Geforce GTX1650 4GB EX Plus 1 Click OC G6 128bits  65SQL8DS93E1</h2>
<p data-mce-fragment=""1"">Velocidade em cada leitura, com a Placa de vídeo Galax GTX 1650 4GB EC Plus 1-clic OC<br data-mce-fragment=""1"">conta com 896 núcleos, os cálculos para o processamento gráfico serão realizados de maneira simultânea, conseguindo um ótimo resultado do trabalho da placa. Isso permitirá que faça leituras esparsas e rápidas de e para a GPU.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Especificações:</strong><br data-mce-fragment=""1"">- Fabricante: Nvidia<br data-mce-fragment=""1"">- Marca: Galax<br data-mce-fragment=""1"">- Modelo: GTX 1650 4GB<br data-mce-fragment=""1"">- PartNumber: 65SQL8DS93E1<br data-mce-fragment=""1"">- Cuda Cores: 896 núcleos<br data-mce-fragment=""1"">- Boost Clock (MHz): 1605<br data-mce-fragment=""1"">- 1-Click OC Clock (MHz): 1635<br data-mce-fragment=""1"">- Instalando o Xtreme Tuner Plus Software e usando o 1-Click OC<br data-mce-fragment=""1"">- Velocidade de memória: 12 Gbps<br data-mce-fragment=""1"">- Largura da interface de memória: GDDR6 de 128 bits<br data-mce-fragment=""1"">- Largura de banda da memória (GB / s): 192<br data-mce-fragment=""1"">- Entrada: DisplayPort 1.4, HDMI 2.0b, DVI-D<br data-mce-fragment=""1"">- Multi-telas: - Displays até 3 telas</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Recursos:</strong><br data-mce-fragment=""1"">- NVIDIA Turing<br data-mce-fragment=""1"">- NVIDIA GeForce Experience<br data-mce-fragment=""1"">- NVIDIA Ansel<br data-mce-fragment=""1"">- NVIDIA G-SYNC™ Compatible<br data-mce-fragment=""1"">- NVIDIA Highlights<br data-mce-fragment=""1"">- Game Ready Drivers<br data-mce-fragment=""1"">- Microsoft DirectX 12 API, Vulkan API, OpenGL 4.6<br data-mce-fragment=""1"">- HDCP 2.2<br data-mce-fragment=""1"">- NVIDIA GPU Boost</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Energia:</strong><br data-mce-fragment=""1"">- Potência máxima da placa gráfica (W): 90W<br data-mce-fragment=""1"">- Requisito mínimo de energia do sistema (W): 300W</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Requisitos:</strong><br data-mce-fragment=""1"">- Placa-mãe compatível com PCI Express com um slot gráfico de largura dupla x 16<br data-mce-fragment=""1"">- Fonte de alimentação mínima de 300W ou superior<br data-mce-fragment=""1"">- 1x conectores de alimentação suplementares de 6 pinos<br data-mce-fragment=""1"">- 350 MB de espaço disponível no disco rígido<br data-mce-fragment=""1"">- 4 GB de memória do sistema (8 GB ou mais recomendado)<br data-mce-fragment=""1"">- Microsoft Windows 10, Windows 8 e 8.1, Windows 7 de 64 bits<br data-mce-fragment=""1"">- Unidade de CD-ROM / DVD-ROM ou conexão à Internet<br data-mce-fragment=""1"">- Windows XP não é mais suportado</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Garantia:</strong><br data-mce-fragment=""1"">- 12 meses de fábrica</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Dimensões e peso:</strong><br data-mce-fragment=""1"">- Dimensões (com suporte): 215 x 126 x 39 mm<br data-mce-fragment=""1"">- Dimensões (sem suporte): 200 x 111 x 33 mm<br data-mce-fragment=""1"">- Peso: 841 gramas (bruto com embalagem)</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Conteúdo da Embalagem:</strong><br data-mce-fragment=""1"">- Placa de Vídeo Galax NVIDIA GeForce GTX 1650 4GB EX Plus</p>
</div>
</div>
</div>
</div>
<div class=""section-product-related"" data-mce-fragment=""1"">
<div class=""container"" data-mce-fragment=""1"">
<div class=""section-header"" data-mce-fragment=""1""></div>
</div>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,"",4000.0,shopify,1088,deny,manual,993.51,996.00,true,false,"",https://cdn.shopify.com/s/files/1/0812/8829/8800/files/placa_de_video_galax_gtx_1650_4gb_ex_plus_g6_128b_65sql8ds93e1_1095_1_2148a349467a09fe876b8e9538855f30.webp?v=1692070254,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
bateria-powertek-12v-7ah-flex,Bateria Powertek 12v 7ah Flex,"<h2 data-mce-fragment=""1"">Bateria Powertek 12v 7ah Flex</h2>
<p data-mce-fragment=""1"">Bateria Selada para uso em No-Breaks, Sistemas de Alarme, Iluminação de Emergência, Sistema de Telecom, Sistemas Médicos, Cerca Elétrica, Alarmes de Incêndio Produzida com Chumbo de Alta Pureza, Terminais do Tipo Fast On (Engate Rápido)</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Especificações Técnicas:</strong></p>
<p data-mce-fragment=""1"">- Tensão Nominal: 12V<br data-mce-fragment=""1"">- Capacidade Nominal: 7,0Ah<br data-mce-fragment=""1"">- Tipo: Faston F187<br data-mce-fragment=""1"">- Posição de terminais: D<br data-mce-fragment=""1"">- Uso em standby 13,5 -13,8V(25ºC)<br data-mce-fragment=""1"">- Uso Cíclico: 14,4 -15V (25º)<br data-mce-fragment=""1"">- Corrente Inicial: 1,02 - 2,10A</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Dimensões:</strong></p>
<p data-mce-fragment=""1"">- Comprimento: 6,3 cm<br data-mce-fragment=""1"">- Largura: 14,8 cm<br data-mce-fragment=""1"">- Altura : 9,8 cm</p>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,shopify,554,deny,manual,70.84,90.00,true,true,"",https://cdn.shopify.com/s/files/1/0812/8829/8800/files/bateria_powertek_12v_7ah_flex_677_1_3353ea0f395863ff68e76899c94ff00d.webp?v=1692070123,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
controle-sem-fio-microsoft-xbox-series-x-s-rosa-deep-pink,Controle Sem Fio Microsoft Xbox Series X|S Rosa Deep Pink,"<div id=""product-wrapper"" class=""product-wrapper"" data-product-pagenew=""1"" data-mce-fragment=""1"">
<div class=""product-tabs"" data-mce-fragment=""1"">
<div class=""tabs-content"" data-mce-fragment=""1"">
<div class=""tab rte description-ab active"" id=""descricao"" data-mce-fragment=""1"">
<h2 data-mce-fragment=""1"">Controle Sem Fio Microsoft Xbox Series X|S Rosa Deep Pink</h2>
<p data-mce-fragment=""1"">Experimente o design moderno do Controle sem fio Xbox Deep Pink, com superfícies esculpidas e geometria refinada para maior conforto durante os jogos. Mantenha-se focado com o botão direcional híbrido e com a aderência texturizada nos gatilhos, botões superiores e tampa do compartimento de pilhas. </p>
<p data-mce-fragment=""1"">Capture e compartilhe conteúdo com facilidade, como capturas de tela, gravações e muito mais, com o Botão de Compartilhamento. Conecte-o usando a entrada USB-C® para se conectar e jogar diretamente em seu console ou PC. O suporte para pilhas AA se encontra na parte posterior. Aproveite até 40 horas de duração da bateria. Conecte qualquer fone de ouvido compatível com a entrada estéreo de 3,5 mm. </p>
<p data-mce-fragment=""1"">Use o aplicativo Acessórios Xbox para mapear os botões e criar perfis de controle personalizados para seus jogos favoritos. Emparelhe, jogue e alterne rapidamente entre vários dispositivos incluindo o Xbox Series X|S, Xbox One, PCs com Windows e dispositivos móveis compatíveis.*</p>
<p data-mce-fragment=""1"">Inclui a tecnologia sem fio Xbox e Bluetooth® para jogos sem fio no console, PC com Windows 10/11 e dispositivos móveis. Conecte qualquer fone de ouvido compatível com a entrada de fone de ouvido estéreo de 3,5 mm.*</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Especificações:</strong><br data-mce-fragment=""1"">- Marca: Microsoft<br data-mce-fragment=""1"">- Modelo: Rosa Deep Pink<br data-mce-fragment=""1"">- Conexão: Sem Fio ( Wifi, Bluetooth )<br data-mce-fragment=""1"">- Tecnologia Xbox Wireless e Bluetooth para jogos on-line em consoles compatíveis, PC com windows 10 e 11, telefones e tablets compatíveis<br data-mce-fragment=""1"">- Mapeamento personalizado de botões<br data-mce-fragment=""1"">- Aderência texturizada em gatilhos, botões e tampa do compartimento de pilhas<br data-mce-fragment=""1"">- Direcional Híbrido<br data-mce-fragment=""1"">- Botão de Compartilhamento<br data-mce-fragment=""1"">- Bateria: Com 2 Pilhas AA, Até 40 horas de duração.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Compatibilidade:</strong><br data-mce-fragment=""1"">- Xbox Series X|S<br data-mce-fragment=""1"">- Xbox One<br data-mce-fragment=""1"">- Windows 10, 11 PC<br data-mce-fragment=""1"">- Android<br data-mce-fragment=""1"">- IOS<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Garantia:</strong><br data-mce-fragment=""1"">- 3 meses de fábrica</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Dimensão e Peso:</strong><br data-mce-fragment=""1"">- Dimensões: 17,8 x 17,7 x 7,2<br data-mce-fragment=""1"">- Peso: 450 gramas (bruto com embalagem)</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Conteúdo da Embalagem:</strong><br data-mce-fragment=""1"">- 01 Controle Sem Fio Microsoft Xbox Series X|S Rosa Deep Pink</p>
</div>
</div>
</div>
</div>
<div class=""section-product-related"" data-mce-fragment=""1"">
<div class=""container"" data-mce-fragment=""1"">
<div class=""section-header"" data-mce-fragment=""1""></div>
</div>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,"",7000.0,shopify,888,deny,manual,459.08,500.00,true,false,"",https://cdn.shopify.com/s/files/1/0812/8829/8800/files/controle_microsoft_xbox_series_x_s_rosa_deep_pink_1075_1_ba18c8b650e3337a13c1e8db23b80213.webp?v=1692070039,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
controle-sem-fio-microsoft-xbox-series-x-s-rosa-deep-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/8829/8800/files/controle_sem_fio_microsoft_xbox_series_x_s_rosa_deep_pink_1075_4_96d1efb0dd5affd6e20abff20994df90.webp?v=1692070039,2,,,,,,,,,,,,,,,,,,,,,,,,
nintendo-switch-lite-32-gb-azul-standard-lcd-5-5,"Nintendo Switch Lite 32 GB Azul Standard LCD 5,5""","<div id=""product-wrapper"" class=""product-wrapper"" data-product-pagenew=""1"" data-mce-fragment=""1"">
<div class=""product-tabs"" data-mce-fragment=""1"">
<div class=""tabs-content"" data-mce-fragment=""1"">
<div class=""tab rte description-ab active"" id=""descricao"" data-mce-fragment=""1"">
<h2 data-mce-fragment=""1"">Nintendo Switch Lite 32 GB Azul Standard LCD 5,5""</h2>
<p data-mce-fragment=""1"">O Nintendo Switch Lite foi projetado especificamente para jogos portáteis, não havendo compatibilidade com aparelhos de TV, possibilitando ao jogador levar seus jogos favoritos para qualquer lugar e a qualquer hora. O Switch Lite possui um design fino, elegante e compacto com botões controladores e analógicos integrados ao console de maneira discreta e ergonômica, possibilitando diversas horas em seus games favoritos confortavelmente.</p>
<p data-mce-fragment=""1"">O Nintendo Switch possui um display nítido em LCD touchscreen de 5,5 polegadas, com uma incrível resolução de 1280x720, trazendo imagens nítidas e vívidas aos seus jogos favoritos. Agora com o Switch Lite os jogadores poderão ter todos os jogos que marcaram diversas gerações da Nintendo como The Legend of Zelda, Super Mario, Luigi’s Mansion, Super Smash Bros, Minecraft e mais de 2000 jogos disponíveis para Nintendo Switch diretamente na palma de suas mãos.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Os Joy-con tem botões especiais para fazer print da tela. Além disso, possui uma câmera infravermelha que pode ler a distância dos objetos e até mesmo detectar formas.</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Adaptado às suas necessidades</strong><br data-mce-fragment=""1"">Salve as suas aplicações, fotos, vídeos e muito mais no disco rígido, que tem uma capacidade de 32 GB.<br data-mce-fragment=""1"">Por ter um processador de 8 núcleos e um gráfico, fornecem uma experiência dinâmica, respostas ágeis e transições suaves de imagens de alta definição.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Especificações:</strong><br data-mce-fragment=""1"">- Marca: Nintendo<br data-mce-fragment=""1"">- Modelo: Switch Lite<br data-mce-fragment=""1"">- Partnumber: HBHSBBZA1<br data-mce-fragment=""1"">- Cor: Azul<br data-mce-fragment=""1"">- Voltagem: Bivolt<br data-mce-fragment=""1"">- 32GB de amazenamento interno<br data-mce-fragment=""1"">- Memória RAM: 4GB<br data-mce-fragment=""1"">- Tela: LCD de 5,5´<br data-mce-fragment=""1"">- Resolução Máxima: 1280x720p<br data-mce-fragment=""1"">- Áudio: Estéreo<br data-mce-fragment=""1"">- Conector USB: USB Type-C</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Conexões Sem Fio: </strong><br data-mce-fragment=""1"">- Wi-Fi<br data-mce-fragment=""1"">- Bluetooth 4.1<br data-mce-fragment=""1"">- NFC</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Bateria:</strong> <br data-mce-fragment=""1"">- Íon de Lítio<br data-mce-fragment=""1"">- Capacidade da Bateria: 3570mAh<br data-mce-fragment=""1"">- Duração: 3 a 7 horas</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Garantia:</strong><br data-mce-fragment=""1"">- 12 meses de fábrica</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Tamanho:</strong><br data-mce-fragment=""1"">- Largura: 22,5cm<br data-mce-fragment=""1"">- Altura: 8,51cm<br data-mce-fragment=""1"">- Profundidade: 11,40cm</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Peso:</strong><br data-mce-fragment=""1"">- 700 gramas ( liquido )<br data-mce-fragment=""1"">- 1500 gramas (bruto com embalagem)</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Conteúdo da Embalagem:</strong><br data-mce-fragment=""1"">- 1x Console Nintendo Switch Lite 32 GB<br data-mce-fragment=""1"">- 1x Fonte Carregadora<br data-mce-fragment=""1"">- Manual do Usuário</p>
</div>
</div>
</div>
</div>
<div class=""section-product-related"" data-mce-fragment=""1"">
<div class=""container"" data-mce-fragment=""1"">
<div class=""section-header"" data-mce-fragment=""1""></div>
</div>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,"",4000.0,,341,deny,manual,1260.40,1300.00,true,false,"",https://cdn.shopify.com/s/files/1/0812/8829/8800/files/nintendo_switch_lite_azul_pn_hbhsbbza1_1131_1_ea98580b187f11be37c6046056a91cc7.webp?v=1692069949,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
rotulador-brother-eletronico-portatil-pt70bm-laranja,Rotulador Brother Eletrônico Portátil PT70bm Laranja,"<h2 data-mce-fragment=""1"">Rotulador Brother Eletrônico Portátil PT70bm Laranja</h2>
<p data-mce-fragment=""1"">Com o novo PT70 você organiza e identifica de maneira fácil e rápida o que você imaginar. Utiliza Fitas M disponíveis em várias cores e em largura de 9mm e 12mm. Além disso, imprime automaticamente Data &amp; Hora, ideal para criar etiquetas de validade.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Especificações:</strong><br data-mce-fragment=""1"">- Marca: Brother<br data-mce-fragment=""1"">- Modelo: PT70<br data-mce-fragment=""1"">- Cor: Laranja<br data-mce-fragment=""1"">- Número de Linhas: 2<br data-mce-fragment=""1"">- Largura da Fita: 9 e 12 mm<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Ptouch:</strong><br data-mce-fragment=""1"">- Tamanho da Fita: 2<br data-mce-fragment=""1"">- Memória<br data-mce-fragment=""1"">Hardware:<br data-mce-fragment=""1"">- Família da Fita: M Tape<br data-mce-fragment=""1"">- LCD: 8 metros<br data-mce-fragment=""1"">- LCD: 8 caracteres x 1 linha<br data-mce-fragment=""1"">- Resolução de Impressão: 230 dpi<br data-mce-fragment=""1"">- Velocidade de Impressão: 7,5 mm / seg<br data-mce-fragment=""1"">- Teclado: QWERTY<br data-mce-fragment=""1"">- Cortador: Manual<br data-mce-fragment=""1"">- Fonte de Alimentação: 4 Pilhas AAA</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Software:</strong><br data-mce-fragment=""1"">- Número de Fontes: 1<br data-mce-fragment=""1"">- Estilos de Fontes: 9 (54 variações)<br data-mce-fragment=""1"">- Número de Estilos: 9<br data-mce-fragment=""1"">- Símbolos Incorporados: 71<br data-mce-fragment=""1"">- Máximo de Linhas de Impressão: 2<br data-mce-fragment=""1"">- Impressão Vertical<br data-mce-fragment=""1"">- Inserção de Texto<br data-mce-fragment=""1"">- Impressão Multi-cópias<br data-mce-fragment=""1"">- Memória<br data-mce-fragment=""1"">- Impressão da Data/Hora<br data-mce-fragment=""1"">- Tipos de Estilos: Helsinque</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Conteúdo da Embalagem:</strong><br data-mce-fragment=""1"">- 01 Rotulador Eletrônico Brother<br data-mce-fragment=""1"">- 01 Fita Starter 12mm x 4mt Preto no Branco não laminada<br data-mce-fragment=""1"">- 01 Manual Linha M</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Garantia:</strong><br data-mce-fragment=""1"">12 meses de garantia</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Peso:</strong><br data-mce-fragment=""1"">675 gramas (bruto com embalagem)</p>",Minha loja,,"","",true,Title,Default Title,,,,,"",2000.0,shopify,44,deny,manual,201.43,205.00,true,false,"",https://cdn.shopify.com/s/files/1/0812/8829/8800/files/rotulador_brother_eletronico_e_portatil_pt70_0092796_01_867_1_37ae9c2503c7947a3a320f202e017fed.webp?v=1692069727,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
