Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
liquidificador-philco-plq1550-turbo-12-velocidades-pulsar-1200w-preto,Liquidificador Philco PLQ1550 Turbo 12 Velocidades + Pulsar 1200W - Preto,"<span data-mce-fragment=""1"">Prepare receitas deliciosas com o </span><strong data-mce-fragment=""1"">Liquidificador Philco PLQ1550 Turbo</strong><span data-mce-fragment=""1"">! Com potência de 1200 W, ele garante mais força, eficiência e rapidez. A potência constante permite você triturar, picar, misturar e bater qualquer tipo de alimento. Até os mais duros e consistentes. São 12 velocidades que criam a consistência perfeita para cada tipo de receita. Além disso, o Liquidificador PLQ1550 Turbo da Philco tem função ice, para triturar gelo, função auto limpante, filtro e sobretampa dosadora que facilita sua rotina na cozinha!</span>",Philco,,,"",true,Title,Default Title,,,,,"",0.0,shopify,43,continue,manual,79.00,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_11_c3a22b7e-61a3-46b4-a17a-4530eb5fb43a.webp?v=1647133226,1,,false,,,,,,,,,,,,,,,,,kg,,,active
liquidificador-philco-plq1550-turbo-12-velocidades-pulsar-1200w-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_12.webp?v=1647133226,2,,,,,,,,,,,,,,,,,,,,,,
liquidificador-philco-plq1550-turbo-12-velocidades-pulsar-1200w-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_13.webp?v=1647133226,3,,,,,,,,,,,,,,,,,,,,,,
liquidificador-philco-plq1550-turbo-12-velocidades-pulsar-1200w-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_14.webp?v=1647133226,4,,,,,,,,,,,,,,,,,,,,,,
liquidificador-philco-plq1550-turbo-12-velocidades-pulsar-1200w-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_15.webp?v=1647133226,5,,,,,,,,,,,,,,,,,,,,,,
panela-de-pressao-eletrica-philips-daily-collection-ri3103-com-capacidade-de-5-litros,Panela de Pressão Elétrica Philips Daily Collection RI3103 com Capacidade de 5 Litros,"<span data-mce-fragment=""1"">Arroz com seu tempero em apenas três minutos.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Com a grande variedade de programações para cozinhar, a Panela de Pressão Elétrica Philips Daily Collection ajuda a preparar alimentos difíceis em instantes.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">A panela interna de alumínio é durável e oferece condução de calor mais eficaz. O revestimento dourado Whitford com cores especiais é antiarranhões e antiaderente.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Essa panela ainda conta com revestimento externo em aço inoxidável para facilitar a limpeza e vem com concha externa de aço inoxidável delicada e fácil de limpar.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O tempo de pressão pode ser ajustado de 0 a 60 minutos com base nas diferentes necessidades de sabor e das características dos mais diversos alimentos.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Com o timer fácil de programar a panela começa a manter a pressão, o timer começa a contagem regressiva. Quando o tempo do timer é atingido, a panela ativa o modo de aquecimento automaticamente.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">A Daily Collection da Philips contém 10 tipos de cardápios, incluindo arroz branco, peixe, verduras, raízes, aves, arroz integral, carne de porco, feijão, carne e carne seca.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Mais sabor em menos tempo!</span>",Casa Varejo,,,"",true,Voltagem,110v,,,,,'131,0.0,shopify,56,deny,manual,149.00,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_7_3e639a63-667c-4e32-819a-79ec49029054.webp?v=1647061132,1,,false,,,,,,,,,,,,,,,,,kg,,,active
panela-de-pressao-eletrica-philips-daily-collection-ri3103-com-capacidade-de-5-litros,,,,,,,,,220v,,,,,'132,0.0,shopify,0,deny,manual,149.00,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_8_666ed62e-bad5-4f76-ac93-8f9f65018961.webp?v=1647061133,2,,,,,,,,,,,,,,,,,,,kg,,,
panela-de-pressao-eletrica-philips-daily-collection-ri3103-com-capacidade-de-5-litros,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_9_8495fc4e-f3dd-4e94-92fe-f8aa3541b27c.webp?v=1647061133,3,,,,,,,,,,,,,,,,,,,,,,
panela-de-pressao-eletrica-philips-daily-collection-ri3103-com-capacidade-de-5-litros,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_10_a0356042-1a76-4ada-aeb5-f8228d5ce5bd.webp?v=1647061133,4,,,,,,,,,,,,,,,,,,,,,,
panela-de-pressao-eletrica-philips-daily-collection-ri3103-com-capacidade-de-5-litros,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_e6d2c46b-dbcd-483e-bc63-7bd9a8ce3dc7.jpg?v=1647061133,5,,,,,,,,,,,,,,,,,,,,,,
multiprocessador-de-alimentos-philco-pmp1550p-pro-turbo-com-2-velocidades-pulsar-900w-preto,Multiprocessador de Alimentos Philco PMP1550P Pro Turbo com 2 Velocidades + Pulsar 900W - Preto,"<span data-mce-fragment=""1"">Que tal preparar deliciosas receitas com praticidade e eficiência? Sua cozinha agora estará bem equipada com o incrível </span><strong data-mce-fragment=""1"">Multiprocessador de Alimentos Philco PMP1550P Pro Turbo</strong><span data-mce-fragment=""1"">!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Com o </span><strong data-mce-fragment=""1"">Multiprocessador de Alimentos Philco PMP1550P</strong><span data-mce-fragment=""1""> Pro Turbo você ganha mais tempo, pois o multiprocessador é 6 em 1, sendo liquidificador, processador, fatiador, ralador, batedeira e espremedor de frutas, permitindo fazer várias receitas deliciosas com aquela ajudinha que só os aparelhos portáteis oferecem.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Conta com 2 velocidades + pulsar e uma incrível potência de 900W, além de uma trava de segurança, onde o aparelho só funciona quando estiver montado corretamente, garantindo além da eficiência, o conforto e bem estar de toda a sua família, reduzindo os riscos de possíveis acidentes.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O </span><strong data-mce-fragment=""1"">Multiprocessador de Alimentos Philco PMP1550P Pro Turbo</strong><span data-mce-fragment=""1""> acompanha: copo do liquidificador com capacidade total para 2,7 litros e capacidade útil de 1,5 litros, jarra do processador, batedeira e espremedor, com capacidade para 1,5 litros.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Acompanha também pilão duplo que auxilia na adição de alimentos a serem processados, garantindo segurança contra acidentes e praticidade para preparar suas receitas com rapidez e eficiência.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Adquira agora mesmo a praticidade e eficiência que você precisa com o incrível </span><strong data-mce-fragment=""1"">Multiprocessador de Alimentos Philco PMP1550P Pro Turbo</strong><span data-mce-fragment=""1"">!</span>",Philco,,,"",true,Voltagem,110v,,,,,'1414,0.0,shopify,23,continue,manual,99.90,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_1_d7113c90-6cbc-4c11-a599-dd28f455e8c0.webp?v=1647061028,1,,false,,,,,,,,,,,,,,,,,kg,,,active
multiprocessador-de-alimentos-philco-pmp1550p-pro-turbo-com-2-velocidades-pulsar-900w-preto,,,,,,,,,220v,,,,,'1415,0.0,shopify,32,continue,manual,99.90,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_2_13d9ea8e-6b5c-4adb-b992-c67cecce90a7.webp?v=1647061028,2,,,,,,,,,,,,,,,,,,,kg,,,
multiprocessador-de-alimentos-philco-pmp1550p-pro-turbo-com-2-velocidades-pulsar-900w-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_3_90df308e-1b97-42be-a584-86363bba0253.webp?v=1647061028,3,,,,,,,,,,,,,,,,,,,,,,
multiprocessador-de-alimentos-philco-pmp1550p-pro-turbo-com-2-velocidades-pulsar-900w-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_4_bf50a9c6-857f-4fea-beb1-1af2520e5dbb.webp?v=1647061028,4,,,,,,,,,,,,,,,,,,,,,,
multiprocessador-de-alimentos-philco-pmp1550p-pro-turbo-com-2-velocidades-pulsar-900w-preto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_5_7bda1634-87ac-4d6f-9de2-2bb4671123fd.webp?v=1647061028,5,,,,,,,,,,,,,,,,,,,,,,
torneira-eletrica-lorenzetti-versatil-5500w-branca-cromada,Torneira Elétrica Lorenzetti Versátil 5500W  – Branca/Cromada,"<span data-mce-fragment=""1"">A Torneira Elétrica Lorenzetti Versátil, de 5500W, tem design moderno, tornando o visual da sua cozinha ainda mais elegante!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Prática e eficiente, ela conta com bica alta e móvel, facilitando muito a utilização no dia a dia.</span>",Lorenzetti,,,"",true,Voltagem,110v,,,,,'3131,0.0,shopify,12,continue,manual,64.99,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_15_0609a7aa-c50e-4165-81fd-c610bf5a5110.jpg?v=1647044429,1,,false,,,,,,,,,,,,,,,,,kg,,,active
torneira-eletrica-lorenzetti-versatil-5500w-branca-cromada,,,,,,,,,220v,,,,,'3132,0.0,shopify,0,continue,manual,64.99,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_16_45689d3e-89c2-409d-83e4-a65dc2f59888.jpg?v=1647044429,2,,,,,,,,,,,,,,,,,,,kg,,,
lustre-de-cristal-para-sala-de-jantar-estar-com-30cm-de-altura-base-de-inox-espelhado-de-30x30-cm,LUSTRE DE CRISTAL PARA SALA DE JANTAR / ESTAR COM 30CM DE ALTURA BASE DE INOX ESPELHADO DE 30x30 cm,"<span data-mce-fragment=""1"">A LUZ DECOR, FABRICANTE DE LUSTRES DE CRISTAL, TEM COMO OBJETIVO GARANTIR PRODUTOS DE QUALIDADE PARA SATISFAÇÃO DE NOSSOS CLIENTES ASSIM COMO TAMBÉM GARANTIR UM ATENDIMENTO DIFERENCIADO DESDE A PUBLICAÇÃO DO PRODUTO ATÉ O PÓS VENDA. TRABALHAMOS COM VARIOS MODELOS E TAMANHOS DE LUSTRES TUDO SOB MEDIDA, PARA ATENDER CADA CLIENTE DE MANEIRA EXCLUSIVA E ÚNICA.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">EMPRESA COM CNPJ</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">DESCRIÇÃO DO PRODUTO</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">LUSTRE DE CRISTAL</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">MODELO: CHUVA DE CRISTAIS RETA</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">ALTURA: 30 CM</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">BASE DE INOX POLIDO ESPELHADO DE 30X30 CM</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">49 ESFERAS DE CRISTAIS LEGITIMOS K9 DE 30MM</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">CASTANHAS DE 14MM EM ALTO BRILHO PRESAS EM CABO DE AÇO REVESTIDO COM SILICONE</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">MODELO PARA 04 LÂMPADAS GU10 (LÂMPADAS NÃO INCLUSAS)</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">AMBIENTES: SALAS DE JANTAR, QUARTOS, RECEPÇÃO, SALÕES, SALA DE ESTAR ETC.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O LUSTRE JÁ VAI MONTADO, COM OS CABOS FIXADOS NA BASE E TAMBÉM NAS ESFERAS DE CRISTAIS</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">OU SEJA, O LUSTRE JÁ VAI PRONTO PARA SER INSTALADO, DEIXANDO ASSIM MAIS FACIL E CÔMODO PARA A INSTALAÇÃO DO LUSTRE, GARANTINDO ASSIM UMA MAIOR ECONOMIA NA INSTALAÇÃO.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">É ACONSELHÁVEL RETIRAR OS SAQUINHOS PLASTICOS DAS ESFERAS DE CRISTAIS SOMENTE APÓS A FIXAÇÃO DA BASE</span>",Casa Varejo,,,"",true,Voltagem,110v,,,,,'141,0.0,shopify,25,deny,manual,159.99,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_11_82ec78f5-d88c-40f0-9887-12d575240877.jpg?v=1647044306,1,,false,,,,,,,,,,,,,,,,,kg,,,active
lustre-de-cristal-para-sala-de-jantar-estar-com-30cm-de-altura-base-de-inox-espelhado-de-30x30-cm,,,,,,,,,220v,,,,,'142,0.0,shopify,0,deny,manual,159.99,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_13_2c367bd2-8db9-41c1-9cec-20e09a49e777.jpg?v=1647044306,2,,,,,,,,,,,,,,,,,,,kg,,,
lustre-de-cristal-para-sala-de-jantar-estar-com-30cm-de-altura-base-de-inox-espelhado-de-30x30-cm,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/ArquivoExibir_14_49206775-f37b-433e-8f97-56e528e596a6.jpg?v=1647044306,3,,,,,,,,,,,,,,,,,,,,,,
lustre-de-cristal-para-sala-de-jantar-estar-com-30cm-de-altura-base-de-inox-espelhado-de-30x30-cm,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/CASA.jpg?v=1647044306,4,,,,,,,,,,,,,,,,,,,,,,
fralda-pampers-pants-premium-care-xg-128-unidades,Fralda Pampers Pants Premium Care XG - 128 Unidades,"<span data-mce-fragment=""1"">Deixe seu bebê sequinho por muito mais tempo!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Experimente a nova Pampers Premium Care Pants! Com cintura elástica 360° é fácil de pôr mesmo quando eles estão em movimento, e mantendo sua pele seca e protegida.</span>",Pampers,,,"",true,Title,Default Title,,,,,'11111,0.0,shopify,281,deny,manual,54.90,,true,true,"",https://cdn.shopify.com/s/files/1/0614/8708/7825/products/fralda1.webp?v=1646842406,1,,false,,,,,,,,,,,,,,,,,kg,,,active
fralda-pampers-pants-premium-care-xg-128-unidades,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/fralda2.webp?v=1646842406,2,,,,,,,,,,,,,,,,,,,,,,
fralda-pampers-pants-premium-care-xg-128-unidades,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/fralda3.webp?v=1646842406,3,,,,,,,,,,,,,,,,,,,,,,
fralda-pampers-pants-premium-care-xg-128-unidades,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/fralda4.webp?v=1646842406,4,,,,,,,,,,,,,,,,,,,,,,
fralda-pampers-pants-premium-care-xg-128-unidades,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/fralda5.jpg?v=1646842406,5,,,,,,,,,,,,,,,,,,,,,,
fralda-pampers-pants-premium-care-xg-128-unidades,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/fralda6.jpg?v=1646842406,6,,,,,,,,,,,,,,,,,,,,,,
fralda-pampers-pants-premium-care-xg-128-unidades,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0614/8708/7825/products/fralda7.jpg?v=1646842406,7,,,,,,,,,,,,,,,,,,,,,,
